age,code,wage,benifit
71,12,28351,968.0
51,32,28562,751.0
91,21,37447,1150.0
76,31,29691,819.0
91,81,30129,352.0
86,52,36236,747.0
22,11,72892,2223.0
22,32,25495,631.0
52,54,25507,511.0
85,12,48957,1610.0
41,53,40961,751.0
44,22,41555,1181.0
48,11,66698,2080.0
49,81,25373,250.0
61,54,31383,624.0
76,22,41548,1234.0
32,35,47810,1168.0
84,23,42856,1282.0
43,11,84284,2600.0
69,61,26795,472.0
23,35,46654,1126.0
22,22,41722,1149.0
79,51,32727,677.0
26,52,40449,717.0
25,51,31379,564.0
61,53,25149,520.0
59,22,41444,1203.0
86,92,26532,231.0
32,22,34364,969.0
35,41,26313,584.0
23,52,44673,782.0
61,24,34681,1026.0
81,54,29816,631.0
93,23,32376,1018.0
30,81,31124,257.0
49,42,31672,715.0
53,21,45758,1308.0
42,23,52975,1482.0
27,33,43565,1061.0
71,33,13627,436.0
98,22,51467,1535.0
90,92,19653,215.0
49,62,28331,459.0
27,51,23669,439.0
79,34,39533,1054.0
45,31,26708,698.0
75,51,32020,658.0
74,23,34784,1050.0
53,34,33171,862.0
82,24,55472,1615.0
96,22,50146,1497.0
43,35,36293,918.0
77,24,55028,1595.0
64,51,30704,618.0
74,23,40843,1212.0
67,35,45863,1181.0
68,24,50941,1471.0
98,53,36928,778.0
71,32,22291,638.0
85,61,24217,464.0
64,22,33709,1005.0
78,35,50943,1318.0
34,34,26789,681.0
37,54,32109,596.0
37,61,28715,444.0
22,91,29782,135.0
25,63,30979,454.0
68,11,79692,2504.0
71,31,26374,733.0
97,34,32767,926.0
96,22,34790,1087.0
90,33,41371,1115.0
51,34,44293,1118.0
21,62,25337,372.0
40,32,22208,584.0
33,24,31514,895.0
40,62,32233,496.0
83,22,31730,984.0
69,52,45946,880.0
91,12,35561,1218.0
56,34,34388,895.0
27,35,40596,992.0
50,82,35533,320.0
31,81,26122,225.0
71,61,27566,485.0
38,42,21770,498.0
35,21,42033,1179.0
83,62,32722,574.0
93,22,52643,1558.0
48,92,28409,174.0
20,12,49344,1513.0
70,11,55773,1789.0
64,24,43718,1272.0
94,21,53952,1595.0
51,61,18358,329.0
90,42,28251,715.0
92,33,51119,1346.0
88,24,58389,1703.0
40,92,24886,149.0
70,12,47015,1527.0
63,21,37489,1104.0
87,53,32738,690.0
43,12,47239,1488.0
36,61,28734,443.0
43,12,34926,1119.0
22,92,24017,116.0
19,22,41168,1129.0
29,54,28629,525.0
56,92,24584,175.0
73,35,49873,1285.0
66,32,30030,810.0
81,54,30200,638.0
74,61,25431,462.0
84,61,27360,504.0
36,41,31111,682.0
38,92,22569,138.0
29,54,28708,526.0
39,31,31133,791.0
45,11,59771,1868.0
68,81,26384,289.0
34,34,26194,667.0
64,21,59919,1704.0
49,81,28294,270.0
73,21,58331,1677.0
19,41,24127,514.0
34,81,24731,221.0
55,54,28847,572.0
44,72,31590,389.0
70,11,31704,1067.0
21,82,39174,296.0
55,21,48499,1384.0
81,33,42336,1122.0
74,41,27470,672.0
38,12,32007,1023.0
67,12,46144,1495.0
21,35,43262,1044.0
43,62,27993,444.0
92,35,32386,909.0
76,32,27376,765.0
63,24,50527,1452.0
94,81,32493,373.0
26,21,60775,1664.0
41,54,25851,499.0
99,32,32911,932.0
52,22,43213,1239.0
82,35,32341,891.0
65,35,51745,1315.0
48,71,19458,274.0
92,52,43226,873.0
67,21,54451,1563.0
81,34,35609,965.0
61,41,29906,699.0
57,41,27103,637.0
70,62,23420,428.0
28,52,45428,803.0
58,33,49953,1262.0
32,32,24666,628.0
18,11,67283,2048.0
77,81,33031,348.0
66,92,21178,180.0
45,81,27681,259.0
88,53,24993,563.0
44,53,25303,495.0
72,52,36726,732.0
58,81,23441,252.0
31,21,54786,1512.0
91,32,23631,703.0
92,61,18411,398.0
21,41,30855,652.0
28,62,26302,397.0
86,52,38960,792.0
30,23,50013,1383.0
87,54,25361,567.0
79,61,29489,524.0
24,24,46606,1282.0
58,62,23203,406.0
40,22,42520,1200.0
31,34,36231,897.0
54,82,34416,319.0
67,22,39647,1168.0
76,92,23469,204.0
61,41,31418,730.0
46,53,38647,720.0
81,91,24756,217.0
90,91,31185,253.0
27,52,46823,825.0
30,24,47301,1311.0
62,41,35123,805.0
53,42,29101,670.0
42,35,48022,1190.0
23,53,38612,681.0
76,22,50919,1484.0
79,23,31717,977.0
43,23,35160,1009.0
65,23,47869,1384.0
61,71,25552,357.0
59,92,27246,189.0
97,53,39464,819.0
88,11,61780,2000.0
21,22,32352,897.0
74,32,23853,679.0
68,34,31346,844.0
97,54,29793,658.0
70,31,34998,933.0
94,24,37385,1153.0
51,12,30384,996.0
22,32,29308,720.0
79,34,25935,736.0
90,24,49432,1468.0
24,11,86759,2642.0
78,22,43760,1296.0
88,22,51971,1532.0
58,21,42871,1239.0
92,23,30666,971.0
90,54,24782,563.0
85,81,24730,306.0
48,24,36126,1043.0
82,35,45734,1203.0
67,24,31521,952.0
57,21,60420,1706.0
29,82,33618,272.0
68,21,56395,1617.0
37,71,24580,307.0
39,41,25761,580.0
67,52,40802,791.0
49,54,25357,504.0
90,72,22211,372.0
56,34,38863,1000.0
97,34,40833,1114.0
61,22,43814,1270.0
75,21,32234,984.0
50,81,29909,282.0
70,31,30087,818.0
27,24,45928,1269.0
97,11,86093,2744.0
46,21,55329,1552.0
68,54,23469,504.0
90,21,35798,1104.0
69,11,39882,1311.0
68,34,41550,1082.0
43,81,25473,241.0
90,51,31680,678.0
65,21,58394,1665.0
62,22,32985,982.0
94,92,28645,252.0
77,21,59374,1711.0
68,53,41356,802.0
92,54,25249,574.0
84,35,38735,1043.0
25,52,36244,645.0
86,22,47817,1418.0
43,12,38770,1234.0
21,11,79289,2413.0
85,54,27001,591.0
90,61,21457,436.0
19,22,42870,1174.0
42,71,21092,280.0
21,53,32506,576.0
45,11,85800,2649.0
36,35,48352,1188.0
43,24,55419,1549.0
97,91,31553,266.0
36,81,26935,239.0
23,82,38264,293.0
64,32,24761,684.0
88,12,46932,1554.0
44,21,48244,1359.0
56,61,18562,340.0
48,12,40184,1285.0
41,82,31521,278.0
68,12,27728,945.0
27,81,26807,223.0
89,54,31842,679.0
77,54,22682,506.0
86,32,26687,766.0
74,53,38895,771.0
82,31,33102,909.0
70,53,31124,635.0
40,62,24651,395.0
40,32,26027,673.0
59,24,43351,1254.0
74,32,22736,653.0
28,32,26564,666.0
18,33,12467,320.0
84,32,32095,888.0
84,32,26766,764.0
72,11,66265,2107.0
98,35,43067,1168.0
23,21,36453,1010.0
73,53,29034,605.0
43,21,59613,1661.0
54,11,58649,1849.0
50,52,40087,751.0
71,21,63306,1806.0
20,71,23586,269.0
18,12,46739,1432.0
18,11,82648,2509.0
64,11,62138,1970.0
32,62,24279,377.0
45,91,31504,180.0
59,54,31152,617.0
95,54,23521,550.0
96,21,39885,1223.0
19,71,20812,239.0
20,53,40066,701.0
28,32,28732,717.0
56,52,45284,848.0
46,34,28878,750.0
22,12,48401,1488.0
85,23,48504,1435.0
85,23,30918,966.0
89,22,32746,1021.0
57,21,59496,1681.0
83,21,33266,1025.0
51,21,57030,1605.0
76,35,50509,1305.0
54,61,25409,428.0
28,41,27944,605.0
61,35,29369,786.0
81,21,47128,1391.0
45,32,29769,769.0
63,71,20302,308.0
19,22,36342,1000.0
50,22,31593,925.0
23,51,27018,488.0
46,53,35089,661.0
96,62,21076,441.0
24,12,35829,1114.0
62,35,50051,1271.0
72,35,33250,895.0
70,23,45456,1328.0
87,53,27422,602.0
59,41,33532,768.0
81,82,32440,351.0
76,31,26945,755.0
32,21,36207,1018.0
92,62,29135,541.0
81,21,33580,1030.0
41,71,22402,292.0
59,82,24901,264.0
63,81,24301,267.0
64,21,54452,1558.0
99,63,29763,561.0
84,24,33390,1030.0
27,54,31685,573.0
51,12,32502,1060.0
88,92,28703,242.0
28,23,44019,1220.0
43,35,36340,919.0
22,53,31960,569.0
49,52,26322,520.0
79,23,33857,1034.0
59,82,39412,361.0
63,21,45793,1326.0
93,34,26043,762.0
21,71,19505,230.0
97,24,60321,1770.0
37,22,49322,1376.0
58,53,38628,740.0
82,52,36709,748.0
93,53,40671,832.0
97,21,51590,1537.0
41,24,55327,1543.0
79,53,29675,626.0
34,24,36090,1019.0
91,32,24054,712.0
45,62,32393,506.0
31,32,27718,698.0
25,81,23878,200.0
54,51,32545,632.0
50,22,48184,1368.0
90,12,32066,1111.0
87,34,42611,1139.0
82,12,47748,1569.0
83,21,39360,1187.0
39,35,42234,1050.0
19,23,34012,938.0
81,24,58256,1688.0
23,24,31770,885.0
70,22,42707,1255.0
62,41,31937,742.0
54,24,39772,1150.0
54,35,38869,996.0
23,12,40864,1264.0
35,11,49841,1553.0
44,81,34365,302.0
37,41,24244,546.0
81,21,42704,1273.0
64,63,28442,485.0
57,41,29107,677.0
25,11,60321,1851.0
49,51,24474,489.0
61,54,21670,462.0
78,11,69042,2201.0
65,23,40348,1184.0
55,23,36777,1072.0
93,32,25477,749.0
79,91,30178,232.0
89,81,29375,344.0
82,32,31874,880.0
34,22,52818,1465.0
25,33,20388,517.0
75,92,27559,216.0
75,54,28362,597.0
23,12,31054,969.0
83,54,25604,565.0
95,21,55911,1649.0
87,54,29509,636.0
29,82,36909,294.0
47,12,30051,979.0
19,22,40982,1124.0
84,31,35067,958.0
36,21,40367,1136.0
33,34,28691,724.0
71,22,40621,1201.0
78,52,36469,737.0
90,32,24706,726.0
46,12,40095,1279.0
35,34,31861,801.0
26,53,38933,692.0
33,11,48247,1502.0
27,61,26638,400.0
71,41,23501,588.0
94,81,34427,386.0
62,41,26965,642.0
78,54,31313,651.0
60,33,22006,613.0
43,12,41757,1324.0
93,11,48908,1622.0
91,24,52586,1553.0
75,12,42674,1405.0
45,71,19466,269.0
81,23,38562,1163.0
50,35,41634,1054.0
83,35,39332,1056.0
67,35,46827,1204.0
37,24,54974,1527.0
88,21,50083,1482.0
99,54,30332,670.0
84,11,45730,1511.0
89,92,25063,231.0
66,81,34945,342.0
88,11,52035,1707.0
76,91,32750,235.0
51,11,47429,1507.0
50,35,45178,1137.0
61,11,84274,2629.0
94,61,23109,464.0
72,54,26781,566.0
90,35,47590,1260.0
55,91,23336,169.0
51,54,26753,530.0
30,24,38774,1083.0
86,21,56098,1639.0
57,11,53868,1711.0
38,81,32967,283.0
20,61,20216,302.0
40,12,36371,1157.0
63,51,24962,521.0
93,21,44797,1349.0
28,12,28666,906.0
18,22,50746,1383.0
94,81,34076,383.0
56,81,32641,310.0
96,81,31723,371.0
49,33,7332,252.0
57,34,43098,1100.0
50,53,28590,559.0
73,92,26211,209.0
87,24,55971,1637.0
44,61,24102,394.0
19,35,41816,1007.0
32,41,25310,559.0
22,34,44557,1076.0
34,24,61850,1706.0
48,21,57077,1602.0
61,61,18799,352.0
24,24,53165,1457.0
75,11,77068,2437.0
91,21,48077,1433.0
96,32,23311,703.0
32,32,30270,759.0
57,34,28450,758.0
39,81,24986,231.0
47,35,33961,870.0
45,63,33416,520.0
67,41,33864,788.0
70,21,50821,1471.0
32,24,59512,1640.0
87,35,27920,796.0
77,82,33590,352.0
29,21,63028,1729.0
86,21,36016,1103.0
30,62,32477,483.0
56,54,24637,503.0
26,61,21490,329.0
76,54,28680,604.0
69,21,53825,1550.0
71,34,40815,1070.0
75,71,23130,356.0
87,51,32681,689.0
65,23,34138,1018.0
28,82,40984,319.0
31,41,25644,564.0
90,35,35367,975.0
27,92,31038,148.0
68,92,19995,179.0
84,34,36830,999.0
92,21,32749,1026.0
37,24,53496,1488.0
93,61,30086,556.0
37,23,32633,931.0
49,21,45088,1284.0
82,53,41370,826.0
78,52,33251,684.0
94,92,26406,244.0
59,52,31147,617.0
85,24,61429,1779.0
41,11,70389,2180.0
74,35,36177,967.0
55,24,60344,1700.0
74,52,29889,621.0
19,92,19323,96.0
66,34,44095,1138.0
57,31,42621,1089.0
86,52,34636,720.0
32,52,36873,667.0
79,24,30403,942.0
62,31,31836,846.0
30,21,47547,1317.0
18,21,45334,1238.0
86,92,20644,212.0
34,11,82774,2539.0
58,21,52884,1506.0
68,52,35541,705.0
88,54,26279,584.0
84,22,42001,1260.0
57,53,34646,672.0
50,12,35152,1137.0
75,22,38291,1146.0
36,92,19343,124.0
27,21,60578,1660.0
67,61,25259,448.0
99,34,31773,906.0
74,12,43131,1417.0
35,34,25982,664.0
38,35,46442,1146.0
56,35,30074,795.0
86,34,34905,957.0
28,51,25687,474.0
47,52,36771,691.0
31,52,45103,803.0
30,53,38455,690.0
81,21,47319,1396.0
39,11,38149,1209.0
30,61,22961,356.0
48,33,13911,404.0
89,11,50065,1650.0
83,21,63533,1832.0
27,81,27149,225.0
27,22,33457,937.0
54,21,32426,954.0
95,21,42370,1288.0
26,34,40644,991.0
48,34,30057,781.0
44,21,37471,1072.0
93,35,47401,1261.0
79,21,45805,1353.0
29,24,52023,1435.0
27,32,27961,697.0
75,82,29244,319.0
21,82,40861,307.0
42,11,78922,2437.0
55,23,51483,1464.0
92,34,27579,796.0
52,11,80893,2513.0
90,35,26994,779.0
86,32,21942,655.0
66,42,23819,586.0
30,34,26900,677.0
23,35,43451,1052.0
32,21,50177,1391.0
86,41,31263,768.0
43,22,40309,1146.0
60,52,41321,788.0
83,21,62365,1801.0
82,71,26238,399.0
74,24,43047,1271.0
21,24,30513,848.0
21,34,27215,670.0
84,61,25977,486.0
31,52,31902,583.0
75,21,64573,1846.0
48,11,65098,2032.0
92,21,56856,1669.0
42,52,45126,822.0
63,62,30050,505.0
85,24,43857,1311.0
50,54,29025,567.0
36,23,42234,1186.0
52,34,38754,990.0
65,35,34171,905.0
88,81,25799,318.0
80,22,44287,1314.0
51,33,28267,744.0
37,21,57528,1595.0
46,42,30928,695.0
96,33,23533,709.0
97,92,20832,231.0
37,21,61523,1702.0
85,34,25269,731.0
97,42,30000,761.0
61,92,22777,177.0
52,23,47342,1349.0
68,41,29861,710.0
33,41,29579,646.0
34,92,21222,127.0
62,54,33215,656.0
33,22,46803,1303.0
83,35,44773,1183.0
82,81,24232,298.0
70,61,24047,437.0
33,82,33280,276.0
29,92,22471,123.0
23,41,29474,627.0
22,53,24764,449.0
59,21,43001,1245.0
76,11,49948,1625.0
78,51,24739,542.0
51,21,63169,1769.0
51,22,52212,1477.0
76,53,25427,550.0
60,11,75960,2378.0
84,12,45603,1508.0
54,41,28435,658.0
49,61,28815,465.0
33,12,33158,1049.0
43,34,34159,868.0
73,21,61475,1761.0
55,35,27460,732.0
37,35,43970,1087.0
65,24,41406,1212.0
18,21,53653,1460.0
27,51,30270,549.0
36,91,24427,141.0
94,34,25882,760.0
96,24,32645,1030.0
44,54,28928,555.0
18,82,38441,286.0
25,71,22010,261.0
32,61,26450,406.0
81,82,26852,314.0
18,24,56602,1539.0
89,11,75183,2403.0
87,61,19996,411.0
48,61,28597,461.0
82,51,24745,549.0
76,32,29138,806.0
71,11,70384,2229.0
29,92,19575,113.0
20,61,28000,406.0
44,61,21462,359.0
67,41,31588,743.0
91,22,38850,1187.0
25,41,35664,754.0
85,21,45749,1361.0
96,23,43039,1307.0
94,62,27418,522.0
88,91,23712,225.0
78,34,38439,1026.0
61,71,28689,388.0
95,24,52172,1549.0
20,61,30267,436.0
37,54,30982,578.0
91,21,58052,1699.0
82,22,39837,1198.0
34,35,39307,973.0
40,24,40395,1143.0
51,21,49080,1393.0
92,41,25916,671.0
77,21,50074,1463.0
58,24,34522,1017.0
32,11,33203,1049.0
34,35,50183,1227.0
71,31,33711,904.0
41,62,22778,372.0
58,21,43408,1254.0
44,24,57831,1615.0
32,53,29594,546.0
69,51,26775,561.0
39,32,25810,667.0
45,71,18940,264.0
93,54,30873,669.0
46,24,44987,1276.0
76,42,26563,657.0
61,31,42614,1095.0
55,12,29453,975.0
22,21,60944,1661.0
43,81,30239,273.0
86,61,25594,484.0
93,54,30400,661.0
33,53,33195,608.0
75,54,23198,511.0
73,81,32453,338.0
61,21,62806,1776.0
67,35,28563,778.0
75,11,46661,1524.0
82,91,28194,230.0
75,81,33549,348.0
29,23,36327,1017.0
24,52,26841,487.0
56,51,31435,617.0
72,24,55172,1591.0
22,54,30647,547.0
98,21,35736,1116.0
67,81,23963,271.0
35,35,44261,1091.0
58,34,42912,1097.0
72,52,42807,833.0
40,24,53699,1498.0
23,11,49433,1521.0
81,61,23151,443.0
63,11,53302,1704.0
53,32,31819,830.0
70,21,60388,1727.0
75,34,43766,1146.0
32,51,29649,547.0
68,54,23990,513.0
46,82,40892,349.0
78,21,53030,1544.0
43,23,37654,1075.0
47,41,31862,715.0
86,82,26471,319.0
32,24,58069,1601.0
98,92,26810,252.0
19,81,36161,272.0
23,24,43685,1203.0
90,12,47500,1575.0
62,24,36950,1088.0
56,21,39589,1149.0
43,31,28294,731.0
33,41,23365,522.0
96,63,30848,571.0
48,53,29805,576.0
61,21,32409,965.0
55,12,31167,1026.0
67,61,26188,460.0
69,21,58673,1679.0
95,23,39639,1215.0
38,24,44321,1245.0
65,24,52100,1497.0
43,81,23888,230.0
75,21,48929,1429.0
61,54,32699,646.0
19,11,75851,2307.0
46,12,45734,1448.0
19,91,21916,104.0
25,24,58596,1604.0
42,82,29465,266.0
93,81,36668,399.0
47,52,43345,800.0
30,91,24321,131.0
86,22,36479,1116.0
47,12,48037,1519.0
47,24,32754,951.0
88,54,33406,703.0
77,41,28838,705.0
91,91,31577,256.0
32,24,61782,1700.0
92,54,27731,615.0
19,21,49579,1353.0
91,61,23568,465.0
48,82,35188,314.0
50,33,16900,477.0
87,32,21976,657.0
51,21,49089,1394.0
95,35,39462,1079.0
51,12,48081,1527.0
66,81,36593,353.0
35,61,29402,450.0
23,71,26907,307.0
36,53,27965,526.0
18,62,32353,461.0
21,54,25785,464.0
98,91,25748,249.0
41,62,23142,376.0
50,81,27812,268.0
53,21,45588,1304.0
24,35,52018,1253.0
39,92,30825,167.0
42,35,46290,1150.0
65,91,26801,197.0
30,54,23715,445.0
67,81,36128,352.0
71,61,22820,422.0
21,61,19136,290.0
62,92,29469,201.0
36,35,45475,1121.0
81,21,59596,1724.0
76,24,54489,1579.0
24,32,22751,570.0
93,92,29427,253.0
23,35,29346,723.0
53,12,42536,1364.0
89,35,50916,1336.0
46,33,8109,265.0
92,12,37460,1277.0
27,12,50206,1551.0
63,41,32571,756.0
33,11,39266,1232.0
72,53,42150,822.0
30,22,35897,1007.0
28,35,41970,1025.0
83,92,23982,218.0
88,92,21886,219.0
23,34,24773,616.0
26,32,27024,673.0
33,23,50396,1398.0
65,41,36071,829.0
96,11,52231,1726.0
97,53,38403,801.0
81,12,32865,1120.0
91,72,23124,382.0
31,35,44127,1081.0
93,54,29587,648.0
97,72,26899,430.0
96,81,23637,317.0
93,24,43575,1317.0
53,35,41625,1059.0
90,35,48400,1279.0
59,22,49283,1412.0
74,41,28939,702.0
50,52,33433,640.0
89,54,25301,570.0
85,24,60230,1747.0
86,81,30417,346.0
28,81,35292,281.0
40,22,31229,899.0
59,54,23910,496.0
93,91,30163,255.0
66,91,24912,193.0
84,21,32895,1017.0
60,35,47210,1201.0
68,34,31596,850.0
78,32,24629,704.0
59,42,26928,636.0
33,23,43981,1227.0
57,52,43939,827.0
26,81,28609,234.0
33,41,34120,737.0
91,35,39324,1069.0
79,52,46811,911.0
34,54,23704,451.0
86,12,36458,1237.0
45,34,41931,1053.0
81,35,46120,1211.0
23,81,35414,274.0
76,21,59945,1725.0
87,52,44743,890.0
34,35,35180,877.0
85,24,52636,1545.0
31,81,26155,226.0
43,92,20509,140.0
23,91,25553,123.0
69,41,25549,625.0
70,82,26245,291.0
86,23,32737,1016.0
35,51,30223,562.0
55,51,30045,592.0
47,21,32411,942.0
64,21,40592,1189.0
41,81,29403,264.0
48,11,87598,2707.0
95,12,28904,1025.0
64,33,6863,266.0
49,21,43372,1238.0
39,32,27179,699.0
67,21,38772,1145.0
95,91,27380,249.0
19,41,26608,563.0
87,21,39751,1205.0
22,71,28203,318.0
57,81,32816,313.0
35,21,45126,1261.0
83,12,31978,1097.0
83,42,27829,694.0
72,62,25312,457.0
96,24,45153,1364.0
43,53,26400,511.0
20,23,47013,1287.0
85,54,31567,667.0
57,53,38245,732.0
86,21,59467,1729.0
95,71,27984,438.0
72,61,27503,486.0
94,53,40874,837.0
92,24,52404,1550.0
94,22,52554,1558.0
63,31,31414,837.0
53,24,46813,1336.0
62,24,30731,922.0
57,22,40566,1176.0
39,24,46622,1308.0
23,53,25545,464.0
37,22,46642,1305.0
46,32,26406,692.0
26,53,29728,538.0
94,22,52791,1564.0
52,91,24570,168.0
25,92,29126,138.0
32,32,27073,685.0
58,41,30680,710.0
45,41,23153,538.0
25,33,28776,713.0
19,61,23303,342.0
81,71,27574,410.0
77,21,56798,1642.0
75,11,33717,1136.0
85,12,37295,1260.0
32,54,30921,568.0
97,53,26718,606.0
68,24,36767,1093.0
24,34,27843,689.0
34,21,44113,1233.0
69,23,34525,1035.0
87,54,27125,597.0
64,34,37704,986.0
26,52,33966,609.0
86,81,24326,305.0
87,32,33528,927.0
54,21,36765,1070.0
80,81,31435,342.0
32,35,52030,1267.0
36,24,40756,1146.0
37,92,28914,158.0
87,23,51218,1510.0
84,31,33548,922.0
53,72,26812,356.0
92,12,27840,988.0
96,21,48038,1441.0
33,24,51321,1423.0
45,21,38746,1108.0
22,22,36636,1013.0
99,34,41082,1123.0
82,21,61800,1784.0
29,41,30649,661.0
24,62,27777,410.0
82,92,30421,238.0
92,91,25274,237.0
77,23,33677,1026.0
61,21,52543,1502.0
19,22,38715,1064.0
81,63,26750,491.0
84,23,38092,1155.0
52,72,22674,313.0
69,23,37965,1127.0
34,32,28603,724.0
73,35,48406,1251.0
93,32,29470,842.0
60,35,36971,962.0
41,24,40901,1159.0
28,41,35917,765.0
63,61,25985,451.0
60,92,26779,189.0
21,52,29291,523.0
80,24,56823,1648.0
95,24,54493,1611.0
40,24,61748,1713.0
26,52,41677,737.0
35,11,54458,1692.0
34,61,22830,361.0
24,23,34800,968.0
88,23,34756,1073.0
48,22,42524,1213.0
79,21,35516,1078.0
25,81,33075,262.0
55,35,33124,864.0
46,35,33409,856.0
79,21,41843,1247.0
55,12,36411,1183.0
45,21,54399,1525.0
49,12,28977,950.0
46,21,60073,1678.0
86,22,36781,1124.0
56,21,47321,1355.0
83,24,60096,1740.0
95,92,25790,244.0
79,52,26423,572.0
87,22,31729,991.0
36,12,30345,970.0
45,21,56056,1569.0
86,11,51112,1676.0
46,21,35538,1024.0
53,51,30606,598.0
48,53,35255,667.0
19,24,57808,1573.0
34,71,24810,304.0
37,52,37723,690.0
66,51,32343,649.0
83,41,25542,649.0
64,53,30315,611.0
36,53,35829,657.0
27,22,46243,1278.0
39,11,52999,1654.0
84,62,27003,500.0
27,52,37455,669.0
19,35,44513,1070.0
30,22,35139,987.0
27,32,24748,622.0
20,32,28320,694.0
74,21,51585,1498.0
91,12,40303,1360.0
46,11,50125,1580.0
54,81,36424,332.0
60,12,46729,1501.0
39,22,51186,1429.0
46,21,42208,1202.0
61,11,49492,1586.0
92,91,22425,228.0
70,92,30920,219.0
67,12,35799,1185.0
70,81,23723,274.0
86,24,32453,1008.0
94,24,54457,1608.0
29,35,32273,801.0
69,21,43724,1280.0
43,51,30925,587.0
21,24,50699,1386.0
53,21,37830,1097.0
63,72,26268,367.0
65,22,43061,1256.0
44,24,31184,904.0
43,42,25567,583.0
45,34,30085,776.0
80,53,28534,608.0
58,32,30053,797.0
69,41,34892,812.0
53,41,28522,658.0
21,82,33478,258.0
83,52,37024,755.0
61,35,46128,1177.0
74,61,28675,505.0
45,35,51205,1269.0
66,33,22703,639.0
60,12,30763,1022.0
97,21,42447,1293.0
71,24,46923,1369.0
61,41,25950,620.0
88,53,39962,812.0
72,21,36397,1090.0
88,24,37117,1136.0
50,21,31935,934.0
80,71,20724,340.0
64,24,54927,1571.0
49,82,31921,294.0
52,21,48497,1379.0
84,23,52516,1540.0
96,34,33749,947.0
90,21,41216,1249.0
86,52,28128,612.0
22,24,33049,917.0
25,21,41270,1142.0
22,31,35963,875.0
95,41,32624,810.0
31,41,31723,686.0
59,81,26193,272.0
22,81,30012,236.0
46,33,46969,1172.0
49,24,43706,1247.0
26,61,18323,287.0
32,32,25086,638.0
81,35,50832,1321.0
72,24,52996,1533.0
59,23,37091,1087.0
91,62,30991,564.0
57,61,21615,383.0
19,53,29346,520.0
61,24,47435,1366.0
33,31,37182,922.0
23,53,29713,533.0
64,51,27033,557.0
76,52,28957,609.0
49,23,50546,1429.0
23,71,25291,291.0
60,72,25927,359.0
83,23,41365,1241.0
83,61,24318,462.0
53,22,52415,1486.0
20,23,49547,1354.0
58,11,87313,2716.0
48,22,49353,1396.0
43,52,41494,763.0
38,22,43849,1232.0
63,21,63792,1806.0
71,41,25305,624.0
87,91,29662,243.0
20,24,47012,1286.0
75,82,31927,337.0
47,52,36564,687.0
45,52,29582,568.0
77,21,62282,1789.0
91,41,27955,710.0
51,71,22438,309.0
96,35,48446,1290.0
79,12,32584,1109.0
36,61,23446,372.0
42,23,52004,1456.0
88,52,33315,701.0
61,34,42504,1093.0
51,62,26714,441.0
18,21,39424,1081.0
66,31,37079,975.0
88,92,27296,237.0
48,35,31778,821.0
21,35,51465,1235.0
75,35,43124,1131.0
60,81,30982,306.0
93,52,35916,753.0
38,34,34390,865.0
29,61,22449,347.0
19,11,47156,1446.0
33,23,32599,924.0
70,51,26727,562.0
22,34,40081,971.0
32,82,34026,280.0
91,81,35174,386.0
50,23,51404,1454.0
20,12,39777,1226.0
87,34,25104,730.0
60,53,38865,747.0
62,41,28403,671.0
82,22,46066,1365.0
81,61,28840,519.0
46,32,27417,716.0
73,24,61251,1755.0
28,54,27303,501.0
62,82,36583,347.0
88,92,28938,243.0
94,34,36370,1005.0
87,11,81773,2598.0
82,22,40055,1204.0
35,34,31066,783.0
77,35,41276,1091.0
86,51,25821,573.0
86,24,38970,1182.0
47,22,40359,1154.0
94,24,54096,1599.0
37,24,56968,1580.0
33,81,31240,263.0
77,81,34783,360.0
82,63,29759,533.0
73,34,28287,781.0
56,34,30686,809.0
24,81,30118,240.0
27,21,49931,1376.0
66,12,49948,1608.0
82,21,40183,1208.0
86,12,45840,1518.0
23,32,32273,791.0
79,12,48322,1581.0
57,32,23556,644.0
71,82,42944,404.0
64,22,49186,1418.0
20,24,50733,1386.0
81,52,26020,568.0
76,21,54903,1590.0
48,11,79864,2475.0
20,42,24293,519.0
22,92,26110,123.0
18,11,39396,1211.0
42,21,45353,1279.0
45,34,37713,954.0
86,22,42264,1270.0
56,34,25269,682.0
91,34,35998,991.0
21,21,58280,1589.0
25,31,37904,926.0
98,21,64426,1881.0
88,22,49147,1457.0
76,21,46157,1357.0
97,92,24241,242.0
63,12,41514,1350.0
67,82,25554,282.0
42,34,42091,1052.0
96,34,42165,1143.0
98,24,51168,1527.0
47,21,37083,1067.0
42,92,23328,147.0
99,51,23938,563.0
41,35,26456,685.0
19,53,35459,622.0
85,34,31561,878.0
42,12,46950,1478.0
77,12,47006,1538.0
56,53,27688,554.0
27,35,51229,1240.0
97,32,25334,752.0
33,52,37490,679.0
27,22,51244,1411.0
71,71,21291,331.0
70,62,26157,465.0
35,81,25541,228.0
75,22,42645,1262.0
70,23,39326,1165.0
52,35,43127,1092.0
61,21,35919,1059.0
40,61,23553,380.0
27,24,42967,1190.0
51,34,26892,712.0
65,41,23240,573.0
72,31,25996,726.0
22,24,51575,1412.0
29,41,24200,532.0
60,35,49097,1245.0
69,35,43609,1132.0
53,91,30128,188.0
60,12,41230,1336.0
44,82,38440,329.0
